bout_id,date,red_fighter_id,red_fighter,blue_fighter_id,blue_fighter,red_prior_ufc_fights,blue_prior_ufc_fights,cohort_split,included,exclusion_reason
2a1071689c3af9df,2025-03-22,4c88a1db5a46c6a4,Jai Herbert,06626b6287e1ae1e,Chris Padilla,8,2,calibration,True,
371ed8497799998e,2025-03-22,f1fac969a1d70b08,Leon Edwards,45f7cb591c3ab00b,Sean Brady,18,8,calibration,True,
6d9ea9f436ed354d,2025-03-22,99df7d0a2a08a8a8,Jan Blachowicz,9014c02eff8b3d62,Carlos Ulberg,20,8,calibration,True,
96c6be6b22385967,2025-03-22,fd55393021a8c255,Gunnar Nelson,3a46b268013afede,Kevin Holland,15,24,calibration,True,
9779eb1aae1d4654,2025-03-22,329e403448756217,Nathaniel Wood,5b03b61f9d90125e,Morgan Charriere,11,3,validation,True,
dd229687cb62c871,2025-03-22,c9cf753cfdf77fc2,Marcin Tybura,0d5cc0170c1a7e71,Mick Parkin,21,4,validation,True,
0f20c1d7c44fa5fe,2025-03-29,fe2babf95de24fb1,Raul Rosas Jr.,37098a6e6c27fb66,Vince Morales,5,10,validation,True,
33e301872e2b5680,2025-03-29,792be9a24df82ed6,Brandon Moreno,32ab52e5de93092d,Steve Erceg,17,5,validation,True,
41cdbcc0f3635b8f,2025-03-29,5ec591b78349ba7e,Christian Rodriguez,20bccc9bb4ceb23e,Melquizael Costa,7,5,validation,True,
5ba7dd466e30169f,2025-03-29,f2900678e98f6d6a,Ronaldo Rodriguez,34b96d52db1d26e6,Kevin Borjas,2,2,validation,True,
7e3fc760b26b6ae4,2025-03-29,e132d47bd9efbbe0,Rafa Garcia,c77a953488e5607d,Vinc Pichel,8,11,validation,True,
7efca050bc7be8ac,2025-03-29,8e5d953bdb9ae5e7,Loopy Godinez,abb68e3c7ca128f2,Julia Polastri,12,2,validation,True,
8fc8d66ad0074ab0,2025-03-29,2e7878927067fdca,Manuel Torres,519e4fe37ce9ff75,Drew Dober,4,24,validation,True,
ab4a91a59c01d6b6,2025-03-29,5ef94841c4bc3f86,Edgar Chairez,077e3ace32b72be9,CJ Vergara,4,7,validation,True,
e2e2537a345367d4,2025-03-29,e00a3dee329a51f7,Jamall Emmers,b909a9a9688b5284,Gabriel Miranda,7,3,validation,True,
0c80eef2f4570543,2025-04-05,0c6d9ea8306c029e,Brad Tavares,6ac9bc2953c47345,Gerald Meerschaert,25,22,validation,True,
76641669c1607b7a,2025-04-05,d7e40dca3ae125be,Diana Belbita,27b388f0aab49780,Dione Barbosa,7,2,validation,True,
86a1be10255eea4e,2025-04-05,fba03cd6cc28dc41,Josh Emmett,396fe87b84ac2e1c,Lerone Murphy,14,8,validation,True,
a160e94fdb66de17,2025-04-05,b8bbdeff718dbb7d,Pat Sabatini,791c8437b341fba5,Joanderson Brito,8,7,validation,True,
cca4d763b1c6de0a,2025-04-05,2c483cf443f38ece,Vanessa Demopoulos,d35298b6df168456,Talita Alencar,8,2,validation,True,
fd088ce1481315a5,2025-04-05,4e30e4250cb08b61,Loma Lookboonmee,efc67b07eed39794,Istela Nunes,8,4,validation,True,
08e7a39eb7482ebf,2025-04-12,92a9aa9c93192871,Darren Elkins,902ec2cc48c8ae8a,Julian Erosa,29,15,validation,True,
0eccebee160137b1,2025-04-12,c41d426cc7326d1b,Yan Xiaonan,7dda2cf308f24a02,Virna Jandiroba,12,10,validation,True,
11eb27a1ac74d225,2025-04-12,d1941565abf50b16,Jim Miller,971246648e162f0d,Chase Hooper,45,10,validation,True,
4bbda6c1f6cf9d4e,2025-04-12,4e6738062d469256,Sedriques Dumas,0d65c432720accb9,Michal Oleksiejczuk,5,15,validation,True,
8c540eb4afe8c43e,2025-04-12,d9c6f19f958643e9,Bryce Mitchell,52ef95b5860fb28c,Jean Silva,10,4,validation,True,
b2d731415bd367df,2025-04-12,1091d4d957141094,Nikita Krylov,2e19380f34871c6a,Dominick Reyes,18,12,validation,True,
d05cb4c4135ce402,2025-04-12,4b93a88f3b1de35b,Michael Chandler,7826923b47f8d72a,Paddy Pimblett,6,6,validation,True,
e733f148060bef2a,2025-04-12,e1248941344b3288,Alexander Volkanovski,f166e93d04a8c274,Diego Lopes,16,6,validation,True,
fc43d60cbd6b0e6a,2025-04-12,82a5152216251682,Dan Ige,4682bc59d5f55145,Sean Woodson,18,9,validation,True,
4072abf0b0c179f2,2025-04-26,9560ff14eb3129f7,Giga Chikadze,ffe9703408fb5964,David Onama,10,7,validation,True,
62fbdd4f0bcd3c2a,2025-04-26,b07aed698fba8624,Ikram Aliskerov,886264a0c9f4ea5e,Andre Muniz,3,8,validation,True,
633f4b5ec767769d,2025-04-26,442c9011034ae1fd,Ian Machado Garry,7ee0fd831c0fe7c3,Carlos Prates,9,4,validation,True,
6f3cb7ce84185dd3,2025-04-26,45f0cc9d18f35137,Chris Gutierrez,5fa2974cbd18e05c,John Castaneda,13,7,validation,True,
7d51649373d42571,2025-04-26,da22387a0407a2dc,Da'Mon Blackshear,1897b7b913736a7c,Alatengheili,8,8,validation,True,
7fd6770fe2d4f258,2025-04-26,af9efbfd63d39734,Chelsea Chandler,f9ab66e67240db7b,Joselyne Edwards,4,9,validation,True,
9bbd45774fb4a6eb,2025-04-26,595db60957de51d3,Michel Pereira,36b8f265bcd1b7a4,Abus Magomedov,12,5,validation,True,
a526a72ade275f46,2025-04-26,d4c9dcd330403612,Anthony Smith,8a65fd9ba31fd3f7,Zhang Mingyang,24,2,validation,True,
d8d22dcc1f6912e7,2025-04-26,67c1d46f4ed16f9e,Matt Schnell,09e62c450e754913,Jimmy Flick,14,5,validation,True,
e7b3ca036835b7c2,2025-04-26,bc7d1ad49fcb2d08,Jaqueline Amorim,9673a497a9da119a,Polyana Viana,4,10,validation,True,
fbf83609dc96f32e,2025-04-26,c6aee362c7a7d482,Randy Brown,9d19d9e4aa2662e8,Nicolas Dalby,19,13,validation,True,
191ee545160a4e09,2025-05-03,6d1bffff14897645,Santiago Ponzinibbio,8a1f3b5c526cd6e6,Daniel Rodriguez,19,12,validation,True,
2707dc2245335cc1,2025-05-03,3143bf892608139a,Yana Santos,b96619b3acd7d9da,Miesha Tate,10,13,validation,True,
380242601a2c5991,2025-05-03,d549cefc7c54ab78,Reinier de Ridder,35673bf5204524ee,Bo Nickal,2,4,validation,True,
469f887278324e63,2025-05-03,aa0c573da7119292,Juliana Miller,38c5817ade8a8014,Ivana Petrovic,3,3,validation,True,
5ce29056e0cd2df9,2025-05-03,cc1a8b4b38b92c6d,Montel Jackson,850266b3dc4e506e,Daniel Marcos,10,5,validation,True,
6e26a6293ea6ba62,2025-05-03,cd2c4d30c6e13b47,Marina Rodriguez,38c7f72747f4f712,Gillian Robertson,14,18,validation,True,
9039959b41901412,2025-05-03,18968f97ad34f15c,Jeremy Stephens,f6ad6a1e4d600e0d,Mason Jones,34,4,validation,True,
97b32ff27fd457a8,2025-05-03,96924b0019b3aff1,Gaston Bolanos,32feae6d9a1e5047,Quang Le,3,2,validation,True,
9b3bade95e1dd484,2025-05-03,65f09bacd3957381,Cory Sandhagen,aa72b0f831d0bfe5,Deiveson Figueiredo,14,18,validation,True,
c445401709421fa4,2025-05-03,764d39074a352e33,Thomas Petersen,1a9480fc288e55d7,Don'Tale Mayes,3,11,validation,True,
0e0a4282cd6c86d7,2025-05-10,b67d6bacc68d4c92,Daniel Santos,d008d785f6347dc2,JeongYeong Lee,3,3,validation,True,
0f53eb509d0ffeb9,2025-05-10,e8b731feff72294b,Alexa Grasso,262d32ebda89efc4,Natalia Silva,13,6,validation,True,
2521234a4bf7c615,2025-05-10,dd6103dd7127db1d,Mike Malott,feedf3053472fe56,Charles Radtke,5,4,validation,True,
4db2d86ebe8c8abd,2025-05-10,6a1901c62ab3870f,Jessica Andrade,a9e260472d321361,Jasmine Jasudavicius,28,9,validation,True,
6ecfa439ef900bcc,2025-05-10,8e9eb3fc86db0f7d,Marc-Andre Barriault,12ebd7d157e91701,Bruno Silva,14,10,validation,True,
891b2faf1bff38ee,2025-05-10,d0f3959b4a9747e6,Jose Aldo,24656ef4d605c96f,Aiemann Zahabi,22,8,validation,True,
9e9d1764a015f313,2025-05-10,132deb59abae64b1,Valentina Shevchenko,34ff304266360297,Manon Fiorot,17,7,validation,True,
b873c116e39c9920,2025-05-10,b1b0729d27936f2f,Belal Muhammad,6b453bc35a823c3f,Jack Della Maddalena,19,7,validation,True,
c7190cd03e53fb61,2025-05-10,c2299ec916bc7c56,Benoit Saint Denis,873626e5547b5235,Kyle Prepolec,8,2,validation,True,
c812457a810dde39,2025-05-10,476fe566d2df676e,Modestas Bukauskas,cd13728ae1151f46,Ion Cutelaba,9,18,validation,True,
18a7dc86279066f8,2025-05-17,b671bdf981ad527d,HyunSung Park,798e48f9e7f6ba22,Carlos Hernandez,2,6,validation,True,
66887532be2de5ee,2025-05-17,ac7c765882f2c68c,Elise Reed,cffb87059e645bd1,Denise Gomes,8,6,validation,True,
8ba31cf0b3164b72,2025-05-17,7026eca45f65377b,Jared Gordon,d945aae53e3e54e6,Thiago Moises,15,14,validation,True,
a81ad236a2f221f2,2025-05-17,23024fdfc966410a,Gilbert Burns,c32aeb1a59e6272d,Michael Morales,23,5,validation,True,
afdd95ae7b7cdb0c,2025-05-17,31ef8b67e13495b3,Tecia Pennington,a3a542074109b347,Luana Pinheiro,17,6,validation,True,
b3044bf646306e7f,2025-05-17,71505842fb6455c3,Dustin Stoltzfus,49d2a08964c5eb11,Nursulton Ruziboev,8,4,validation,True,
dcb27eef6441268c,2025-05-17,94426bb170c88115,Sodiq Yusuff,480779d7f9a424d3,Mairon Santos,9,2,validation,True,
f75fe8b384b0db11,2025-05-17,5078e1dacf9d25f4,Luana Santos,2c5f5749569eef66,Tainara Lisboa,4,2,validation,True,
fe2acfdaaaec3dba,2025-05-17,902ec2cc48c8ae8a,Julian Erosa,20bccc9bb4ceb23e,Melquizael Costa,16,6,validation,True,
106918bfbe24335d,2025-05-31,b9706f80d005036c,Ketlen Vieira,9cdd2da1a9104a0b,Macy Chiasson,12,11,validation,True,
212527d462690304,2025-05-31,72db2a14ffa73ece,Mateusz Gamrot,5b86d491d63890c5,Ludovit Klein,10,10,validation,True,
2521fed000747f47,2025-05-31,a7151778b3381036,Kurt Holobaugh,ac026518a9b4dc0f,Jordan Leavitt,8,7,validation,True,
305d8c85b35a7d4e,2025-05-31,fa07345cc9db5cc9,Billy Ray Goff,3d074044a33825e7,Ramiz Brahimaj,2,6,validation,True,
73240bea13ed5e71,2025-05-31,02bb48869eb7ac8f,Rayanne dos Santos,87f8699fdcc2c404,Alice Ardelean,2,2,validation,True,
baa2ee0bf7f97079,2025-05-31,65adf3856c4d9256,Jafel Filho,253076a23d03dcd0,Allan Nascimento,3,3,validation,True,
01100a90b584215d,2025-06-07,e90a2f22417af68e,Azamat Murzakanov,49edd0d90f60fb7d,Brendson Ribeiro,4,4,validation,True,
2129acab2280bd29,2025-06-07,6d4b63c767106d3a,Vicente Luque,3a46b268013afede,Kevin Holland,22,25,validation,True,
81b84b34f0357fa5,2025-06-07,3253b16d38ae087d,Julianna Pena,1af1170ed937cba7,Kayla Harrison,11,2,validation,True,
ac977a0389682124,2025-06-07,e2f6b2769aaedd6c,Serghei Spivac,fc08099550072fe4,Waldo Cortes-Acosta,13,7,validation,True,
b6a87389bdc36a00,2025-06-07,294aa73dbf37d281,Bruno Silva,17e97649403ba428,Joshua Van,8,7,validation,True,
d078e9046aa86307,2025-06-07,6551c64fbcd1a467,Ariane da Silva,2997e7fe3c9d3d4a,Wang Cong,13,3,validation,True,
e28e829800466aca,2025-06-07,8c0580d4fff106c1,Kelvin Gastelum,c1085e1701b13eca,Joe Pyfer,23,5,validation,True,
e61d83e4e1f9c4d7,2025-06-07,c03520b5c88ed6b4,Merab Dvalishvili,b50a426a33da0012,Sean O'Malley,14,13,validation,True,
08c04f18b0f58d71,2025-06-14,841695e02c99a521,Mansur Abdul-Malik,f14f644d41ade29f,Cody Brundage,2,11,validation,True,
13e2ff8b3a122094,2025-06-14,eabf206b162b3b83,Paul Craig,69898645d600abdb,Rodolfo Bellato,19,2,validation,True,
1714950933f88ab9,2025-06-14,d8c7c61b176e3994,Cody Garbrandt,b9f28e7045fdfce7,Raoni Barcelos,15,12,validation,True,
2ae7404681deb3b3,2025-06-14,8e382b585a92affe,Phil Rowe,1497e735d9f2560a,Ange Loosa,6,5,validation,True,
59c4fdb3c0673066,2025-06-14,5987b2458f4b5290,Ricky Simon,5c84f673b7bb7c15,Cameron Smotherman,14,2,validation,True,
79dfbbdd14fbbd11,2025-06-14,47b63240018d5d86,Rose Namajunas,f29a6350c69f4a33,Miranda Maverick,17,11,validation,True,
ab325ea526824723,2025-06-14,5c637af9472ae7cc,Jamey-Lyn Horth,2c483cf443f38ece,Vanessa Demopoulos,4,9,validation,True,
d75b3d3c2b209b75,2025-06-14,f1b2aa7853d1ed6e,Kamaru Usman,b9437600497350f3,Joaquin Buckley,18,15,validation,True,
e5bd7e6e2a50a843,2025-06-14,4144798612ef96e5,Edmen Shahbazyan,5f61780fe5e9b6d0,Andre Petroski,12,10,validation,True,
e861e9cc0118c670,2025-06-14,c58f51dedb310998,Michael Chiesa,523fa774700d7d3f,Court McGee,20,23,validation,True,
ec2034b134ae71cd,2025-06-14,a495f599e787614f,Alonzo Menifield,46e2011d92463b7e,Oumar Sy,15,2,validation,True,
03bc32bdb5a33496,2025-06-21,5444c5a201d3ee5a,Jamahal Hill,749f572d1d3161fb,Khalil Rountree Jr.,10,16,validation,True,
5fcf18bcd2a020f1,2025-06-21,6a96ad1bc34fb113,Ismail Naurdiev,285ae0b4a68221f4,JunYong Park,5,11,validation,True,
7513a00037094075,2025-06-21,ff62013d2fce6d13,Nazim Sadykhov,37f560436d745c18,Nikolas Motta,4,6,validation,True,
8c140756bf43dcc2,2025-06-21,f00ac08ab056af5d,Tagir Ulanbekov,7f1bf0c255ec8756,Azat Maksum,6,2,validation,True,
a12d3a6c8aaf87ca,2025-06-21,3329d692aea4dc28,Hamdy Abdelwahab,da7f113b5ea39c43,Mohammed Usman,2,5,validation,True,
a1afc16e21d1a807,2025-06-21,c814b4c899793af6,Rafael Fiziev,e4a47b07044ddd72,Ignacio Bahamondes,10,8,validation,True,
fff3218758c513b8,2025-06-21,07047eb7d17fb0a2,Daria Zhelezniakova,bd532e9a2b93870c,Melissa Mullins,2,3,validation,True,
1ea9ad3b6e1cba79,2025-06-28,08af939f41b5a57b,Beneil Dariush,b6452706b373eea1,Renato Moicano,23,18,validation,True,
7a64d63e12618ba7,2025-06-28,54f64b5e283b0ce7,Ilia Topuria,07225ba28ae309b6,Charles Oliveira,8,34,validation,True,
815ff62ca8e217be,2025-06-28,36541f1e6c5d4955,Viviane Araujo,68d4a891e5cf2029,Tracy Cortez,12,6,validation,True,
8308464729ea7c40,2025-06-28,a0f0004aadf10b71,Alexandre Pantoja,853eb0dd5c0e2149,Kai Kara-France,16,12,validation,True,
958522de54ccc536,2025-06-28,0a1942069c9ad6b6,Jack Hermansson,d1c65d2cf2925ddd,Gregory Rodrigues,17,10,validation,True,
d7be78c400e7e0f9,2025-06-28,809bd1a871491508,Terrance McKinney,19c591115a58982c,Viacheslav Borshchev,10,8,validation,True,
f6a3c78f15ff26c7,2025-06-28,6e743a33d56bdaa4,Payton Talbott,9256f591b30c073e,Felipe Lima,4,2,validation,True,
f722b96ae6862843,2025-06-28,6e15f63b6c2e2c15,Brandon Royval,17e97649403ba428,Joshua Van,10,8,validation,True,
120d66cb0da0f3c3,2025-07-12,745fa7b605f8e2da,Fatima Kline,3f4c3bc822bea45d,Melissa Martinez,2,2,validation,True,
236f811290163dca,2025-07-12,b0d6a1d8ac3d563d,Max Griffin,5442f1bc4b47eaf3,Chris Curtis,17,10,validation,True,
2a03bc4c491b4c9a,2025-07-12,4a28cb716c19157a,Stephen Thompson,01641ba5df0c69b0,Gabriel Bonfim,21,5,validation,True,
46bc1338a50cbeac,2025-07-12,729d4bd5a6cd0a97,Lauren Murphy,de594b35c45c2e9a,Eduarda Moura,14,3,validation,True,
4b75d3b7738cb278,2025-07-12,71171fc96445bf65,Vitor Petrino,be9bdec19b7e9ffe,Austen Lane,6,5,validation,True,
4e5d4a36eaaa3a78,2025-07-12,583ee11abddfc581,Nate Landwehr,5b03b61f9d90125e,Morgan Charriere,9,4,validation,True,
5c650ae2193ab1bc,2025-07-12,8667caa0451d245b,Kennedy Nzechukwu,f5779a2303ed76ec,Valter Walker,13,3,validation,True,
b19bf99c7eb796bc,2025-07-12,c15fa95b9a12fde4,Junior Tafa,3e8118c1ab52f211,Tuco Tokkos,5,2,validation,True,
d5e3be7a07c48b08,2025-07-12,a845f0735bc67405,Jake Matthews,c68c68efaa5ca6ef,Chidi Njokuani,21,8,validation,True,
f368475c366c6d85,2025-07-12,751de04455cfaac0,Calvin Kattar,97cf1a2c7c5e7889,Steve Garcia,14,8,validation,True,
8e1feda9141602f1,2025-07-19,7acbb0972e75281a,Marvin Vettori,2f181c0467965b98,Brendan Allen,16,16,validation,True,
d7507e2741fd4d05,2025-07-19,150ff4cc642270b9,Max Holloway,029eaff01e6bb8f0,Dustin Poirier,30,31,validation,True,
017a825c7820d12e,2025-07-26,113df4fde64735c6,Davey Grant,da22387a0407a2dc,Da'Mon Blackshear,13,9,validation,True,
3e6067763978d862,2025-07-26,beecb672a279223e,Amanda Ribas,d25240135aee03e5,Tabatha Ricci,12,9,validation,True,
582d66ce97309e29,2025-07-26,06734ca9d88dec3a,Shara Magomedov,8e9eb3fc86db0f7d,Marc-Andre Barriault,5,15,validation,True,
6b8be0ee3e569ad2,2025-07-26,e1147d3d2dabe1ce,Robert Whittaker,d549cefc7c54ab78,Reinier de Ridder,23,3,validation,True,
77f960d82cda0b76,2025-07-26,1091d4d957141094,Nikita Krylov,ef5dcb10d2bd4b0f,Bogdan Guskov,19,4,validation,True,
7c075e3383198e14,2025-07-26,447f9858ae78f921,Muslim Salikhov,28d421729451c8ca,Carlos Leal,12,2,validation,True,
887c61da1a78a5e1,2025-07-26,8d3273573b85be09,Asu Almabayev,88be62d6c1e6dadb,Jose Ochoa,5,2,validation,True,
d4d4ee045b0ca695,2025-07-26,d661ce4da776fc20,Petr Yan,c0ac37a4a1133da9,Marcus McGhee,14,4,validation,True,
e72c691b7c68b03a,2025-07-26,d9c6f19f958643e9,Bryce Mitchell,0fd5f4b838e890cc,Said Nurmagomedov,11,10,validation,True,
282c8c6c1ed82bfb,2025-08-02,4461d7e47375a895,Tatsuro Taira,b671bdf981ad527d,HyunSung Park,7,3,validation,True,
426a69e343822ab3,2025-08-02,849c5d9979df5357,Mateusz Rebecki,fd406a32a6fb3a29,Chris Duncan,5,5,validation,True,
45781930d64da456,2025-08-02,260e9e0d4954aea6,Rodolfo Vieira,147e70aa6cc48cfc,Tresean Gore,8,5,validation,True,
878941394f9e3538,2025-08-02,48a9a128784d53d1,Elves Brener,323d4ca260dfa0ba,Esteban Ribovics,5,5,validation,True,
ac57250e3de89d5d,2025-08-02,84b3e7d38f2d2ec5,Neil Magny,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,34,17,validation,True,
b47db03affb279c3,2025-08-02,83455a9d17f57dae,Rafael Estevam,53c10176e3bc7416,Felipe Bunes,2,2,validation,True,
c62ed8a6002b5360,2025-08-02,351c4ec637380ad5,Karol Rosa,f2b3f4ef3f780168,Nora Cornolle,11,4,validation,True,
d98d6b2c13557a87,2025-08-02,e375cb5caf4717b6,Piera Rodriguez,8bd4200561c77a62,Ketlen Souza,5,4,validation,True,
eeeffa7f514e0c0e,2025-08-02,d8c811df0386d5e8,Rinya Nakamura,a2d342ffc83913ed,Nathan Fletcher,4,2,validation,True,
37d58369782cb86b,2025-08-09,32ab52e5de93092d,Steve Erceg,6d68c1afe954f121,Ode Osbourne,6,11,validation,True,
646c79a7ecd12e5f,2025-08-09,abcf2cc6efc42031,Iasmin Lucindo,f0feeb2192937424,Angela Hill,6,27,validation,True,
68fe62bac7fd8bb0,2025-08-09,327d5f279895110d,Roman Dolidze,093e1f5bb73850be,Anthony Hernandez,12,10,validation,True,
6ef50ed03b116b60,2025-08-09,a6eb54ae17a551be,Gabriella Fernandes,a78a87d8c2bbb1cb,Julija Stoliarenko,4,8,validation,True,
75a84211f50c53f5,2025-08-09,cad24459b28592ca,Eryk Anders,a93f94c923c3a9cb,Christian Leroy Duncan,18,6,validation,True,
7d923267c44dd93b,2025-08-09,681399317dbf4701,Uros Medic,b12fb759e02378de,Gilbert Urbina,7,3,validation,True,
98d6771af9b0ebe5,2025-08-09,8fd808923cffff82,Andre Fili,5ec591b78349ba7e,Christian Rodriguez,24,8,validation,True,
aef44145740741b3,2025-08-09,f9ab66e67240db7b,Joselyne Edwards,b1e5bcaad32a3cac,Priscila Cachoeira,10,11,validation,True,
ed5383b50ffcdded,2025-08-09,46e0d677f91bacc0,Miles Johns,ffd3224638c01b57,Jean Matsumoto,10,3,validation,True,
12cedec11b37ddc0,2025-08-16,0d7b51c9d2649a6e,Dricus Du Plessis,767755fd74662dbf,Khamzat Chimaev,9,8,validation,True,
1d8dc0fb5d47357f,2025-08-16,971246648e162f0d,Chase Hooper,262a7d06203657e6,Alexander Hernandez,11,15,validation,True,
42585ce706c086de,2025-08-16,b997be68943010fc,Geoff Neal,7ee0fd831c0fe7c3,Carlos Prates,12,5,validation,True,
5b880d10b0ed7acc,2025-08-16,6ac9bc2953c47345,Gerald Meerschaert,0d65c432720accb9,Michal Oleksiejczuk,23,16,validation,True,
88020d22cf905792,2025-08-16,9d62c2d8ee151f08,Karine Silva,27b388f0aab49780,Dione Barbosa,5,3,validation,True,
9939d7073462e07e,2025-08-16,13a0275fa13c4d26,Jared Cannonier,a67d071163962af8,Michael Page,19,3,validation,True,
a2eafd9e1d5031b1,2025-08-16,6a1901c62ab3870f,Jessica Andrade,8e5d953bdb9ae5e7,Loopy Godinez,29,13,validation,True,
bc63f1b2e52f603e,2025-08-16,64a50dad704d1d49,Edson Barboza,7cbf7c78d3b34218,Drakkar Klose,30,12,validation,True,
130e622d4d2aee3e,2025-08-23,595db60957de51d3,Michel Pereira,d6c0cdd7e467c440,Kyle Daukaus,13,7,validation,True,
1ab1ed99a4bc5494,2025-08-23,814e5233e2acf2ee,Charles Johnson,bb2c3c3a466224af,Lone'er Kavanagh,11,2,validation,True,
2eecf0c36192e40c,2025-08-23,c21f26bbde777573,Johnny Walker,8a65fd9ba31fd3f7,Zhang Mingyang,14,3,validation,True,
2f6065fe0804d1d8,2025-08-23,86bace9e4ad85542,Xiao Long,a474aade8eb3a8f0,SuYoung You,2,2,validation,True,
5538d15c4eeac3b3,2025-08-23,f14cf73e51b29254,Sergei Pavlovich,fc08099550072fe4,Waldo Cortes-Acosta,10,8,validation,True,
58080e8989927500,2025-08-23,def8166ff24bd237,Brian Ortega,cb696ebfb6598724,Aljamain Sterling,13,21,validation,True,
ce6bd165bef82bd7,2025-08-23,3cf18e01cb6cbde3,Sumudaerji,34b96d52db1d26e6,Kevin Borjas,8,3,validation,True,
f0b7caa90faf47e5,2025-08-23,3f11fd1751fa83b1,Yizha,7b3503352cd53abb,Westin Wilson,2,3,validation,True,
f55749e32ce5c6f3,2025-08-23,a13d755965a4ec9f,Rongzhu,d2cd7a69cc55e7ed,Austin Hubbard,5,11,validation,True,
0149e875b31e57f8,2025-09-06,476fe566d2df676e,Modestas Bukauskas,eabf206b162b3b83,Paul Craig,10,20,validation,True,
4080b4310d82b42d,2025-09-06,46e2011d92463b7e,Oumar Sy,49edd0d90f60fb7d,Brendson Ribeiro,3,5,validation,True,
420211200a35c1d1,2025-09-06,8b6e5dc2ba1edbe7,Sam Patterson,31dbfbe4e7a6727c,Trey Waters,4,2,validation,True,
5bcd8abf6da01dae,2025-09-06,881bf86d4cba8578,Nassourdine Imavov,4126a78111c0855a,Caio Borralho,11,7,validation,True,
69b31593175f77ec,2025-09-06,4bdedbdeedff7d1d,Bolaji Oki,f6ad6a1e4d600e0d,Mason Jones,3,5,validation,True,
a38010639e61885c,2025-09-06,9c442aaf149ea982,Shauna Bannon,e94085e821bd81de,Sam Hughes,3,10,validation,True,
d14fea43712707f0,2025-09-06,c2299ec916bc7c56,Benoit Saint Denis,9c393e836a852f30,Mauricio Ruffy,9,3,validation,True,
07a378b257aad5a9,2025-09-13,baa9be02c3e3e038,Jose Daniel Medina,866fd7b1a6c90e7f,Dusko Todorovic,2,9,validation,True,
114d2f6fcd3f6f00,2025-09-13,8c0580d4fff106c1,Kelvin Gastelum,71505842fb6455c3,Dustin Stoltzfus,24,9,validation,True,
202c47db69768356,2025-09-13,262a7d06203657e6,Alexander Hernandez,f53d4f21d1b5f2dc,Diego Ferreira,16,16,validation,True,
352839a03b428e74,2025-09-13,d747eb273a40a920,Claudio Puelles,ae7fe94f117f98cf,Joaquim Silva,8,11,validation,True,
7cbfeba85f86d1bf,2025-09-13,e132d47bd9efbbe0,Rafa Garcia,7026eca45f65377b,Jared Gordon,9,16,validation,True,
9474f64347aade7a,2025-09-13,b08012bbe542592a,Tatiana Suarez,3df5493bb279226f,Amanda Lemos,8,13,validation,True,
de1a3734be60e6a1,2025-09-13,f166e93d04a8c274,Diego Lopes,52ef95b5860fb28c,Jean Silva,7,5,validation,True,
20971ed9a842b0cb,2025-11-08,06626b6287e1ae1e,Chris Padilla,eb393afdbe3293d5,Ismael Bonfim,3,4,validation,True,
238c274c90587e21,2025-11-08,46e0d677f91bacc0,Miles Johns,850266b3dc4e506e,Daniel Marcos,11,6,validation,True,
4e224ebb6394611d,2025-11-08,01641ba5df0c69b0,Gabriel Bonfim,c6aee362c7a7d482,Randy Brown,6,20,validation,True,
80eae31bc0a94a65,2025-11-08,cc8c623cca88f54f,Mayra Bueno Silva,e3964ece586e0635,Jacqueline Cavalcanti,12,4,validation,True,
9126633d921afb57,2025-11-08,31ef8b67e13495b3,Tecia Pennington,cffb87059e645bd1,Denise Gomes,18,7,validation,True,
ac4343150638b635,2025-11-08,a93f94c923c3a9cb,Christian Leroy Duncan,9384e71bca6c409d,Marco Tulio,7,2,validation,True,
b23fa678cc65cf5b,2025-11-08,447f9858ae78f921,Muslim Salikhov,681399317dbf4701,Uros Medic,13,8,validation,True,
c6d56aad93f98249,2025-11-08,5987b2458f4b5290,Ricky Simon,b9f28e7045fdfce7,Raoni Barcelos,15,13,validation,True,
e3d657dd88864ba7,2025-11-08,41cc71cbf210e0fe,Hyder Amil,e00a3dee329a51f7,Jamall Emmers,4,8,validation,True,
f7e9bd2d6f81aeae,2025-11-08,67c1d46f4ed16f9e,Matt Schnell,2fe9032955c2e013,Joseph Morales,15,4,validation,True,
00ee51bba08b7a08,2025-11-22,f00ac08ab056af5d,Tagir Ulanbekov,98aa60cf58071fd6,Kyoji Horiguchi,7,8,validation,True,
335064c3380e2f10,2025-11-22,6a96ad1bc34fb113,Ismail Naurdiev,d5bab53a1a603aac,Ryan Loder,6,2,validation,True,
443f30a4a856584a,2025-11-22,ab2b4ff41d6ebe0f,Alex Perez,8d3273573b85be09,Asu Almabayev,12,6,validation,True,
5f5b626e67529056,2025-11-22,eae48ff31db420c2,Arman Tsarukyan,193b9d1858bc4df3,Dan Hooker,11,22,validation,True,
870d374f8d9af65a,2025-11-22,0845c81e37d3bcb3,Volkan Oezdemir,a495f599e787614f,Alonzo Menifield,15,16,validation,True,
8ed609d80e135d94,2025-11-22,0a1942069c9ad6b6,Jack Hermansson,bf2c8e01b07d3eb1,Myktybek Orolbai,18,4,validation,True,
b2218930b982d9b6,2025-11-22,b1b0729d27936f2f,Belal Muhammad,442c9011034ae1fd,Ian Machado Garry,20,10,validation,True,
